SYMBOL,Z,N,A,EPorc,MAE,MSE
Ce,58,73,131,0.18242627438200212,0.01520230549413526,0.0002311100923370151
Ce,58,74,132,0.14251864700166922,0.011903616735178701,0.00014169609137802645
Ce,58,75,133,0.1431016098479894,0.011948741292671983,0.00014277241847920452
Ce,58,76,134,0.08437009775700731,0.007058209677047955,4.98183238451734e-05
Ce,58,77,135,0.05220333412184812,0.004365235543005497,1.9055281345918493e-05
Ce,58,78,136,0.006627922041017592,0.0005550064437720437,3.080321526284907e-07
Ce,58,79,137,0.050203184756777736,0.004200625825951931,1.7645257329654345e-05
Ce,58,80,138,0.13109620679000683,0.010981982730051243,0.00012060394468314375
Ce,58,81,139,0.21413669860133067,0.017924240406493652,0.00032127839414977975
Ce,58,82,140,0.28985982323559123,0.024279541417374872,0.0005894961314380218
Ce,58,83,141,0.23878422930440124,0.01995136698879385,0.000398057044721533
Ce,58,84,142,0.18422113115967126,0.015377066772689574,0.00023645418253175375
Ce,58,85,143,0.14845991791961366,0.012358807898973367,0.0001527401326837265
Ce,58,86,144,0.11016750095562981,0.009160164624468337,8.390861594736115e-05
Ce,58,87,145,0.07476380141420179,0.006197826579651178,3.841305431143062e-05
Ce,58,88,146,0.05151804649454729,0.004264925652012863,1.8189590817197345e-05
Ce,58,89,147,0.030628674235392887,0.0025276397335325385,6.388962622532442e-06
Ce,58,90,148,0.02809013106272899,0.002314735676916868,5.358001253991791e-06
Ce,58,91,149,0.030588759711522202,0.002512630893319212,6.3133140060621014e-06
Ce,58,92,150,0.04409375655823984,0.0036161832106618164,1.3076781013072403e-05
Ce,58,93,151,0.08620962851959947,0.007048738804320109,4.9684718731528083e-05
Pr,59,69,128,0.08771639327618631,0.007218106654315548,5.2101063673074396e-05
Pr,59,70,129,0.1355946547069168,0.011192499143954038,0.00012527203708741187
Pr,59,71,130,0.14677654434213883,0.012129256223548879,0.0001471188565364992
Pr,59,72,131,0.16434472330096853,0.013617840264775083,0.0001854455734769295
Pr,59,73,132,0.1637324097004561,0.013575934477431773,0.00018430599693552069
Pr,59,74,133,0.16394452266756948,0.013624214122099687,0.00018561921044482055
Pr,59,75,134,0.14215584385303015,0.011817247129139119,0.00013964732971114674
Pr,59,76,135,0.11829406296173944,0.009852627805534198,9.707427467438561e-05
Pr,59,77,136,0.06530755958322877,0.005440125525655759,2.959496573489135e-05
Pr,59,78,137,0.04220039340541961,0.0035202333395289997,1.2392042764731493e-05
Pr,59,79,138,0.013393148248004215,0.0011168840303614758,1.247429937276494e-06
Pr,59,80,139,0.06696643582309751,0.005591376488068178,3.126349103132164e-05
Pr,59,81,140,0.15791007866350004,0.013179990454991852,0.00017371214839367633
Pr,59,82,141,0.22086926483276503,0.018451385695477995,0.00034045363408329
Pr,59,83,142,0.1743326558287677,0.014532898766498548,0.000211205146557295
Pr,59,84,143,0.10557151360334036,0.00879350321410044,7.732569877639476e-05
Pr,59,85,144,0.09104862969443063,0.0075675442780394064,5.726772640008696e-05
Pr,59,86,145,0.028332122674279245,0.0023521692311962994,5.53270009218659e-06
Pr,59,87,146,0.0017323897532099675,0.00014344750183248323,2.057718578198028e-08
Pr,59,88,147,0.03530293595705115,0.002919743439502298,8.52490175251671e-06
Pr,59,89,148,0.02659583654136981,0.002194034413177448,4.813787006206909e-06
Pr,59,90,149,0.04661989065610699,0.0038406883167176886,1.4750886746171752e-05
Pr,59,91,150,0.008727211143374668,0.0007172835144615419,5.14495640118301e-07
Pr,59,92,151,0.01983686915095222,0.001628186891752037,2.6509925544731594e-06
Pr,59,93,152,0.0829630800545093,0.006792274392333653,4.613499142075149e-05
Pr,59,94,153,0.07170085963181448,0.005859420850130803,3.4332812698947584e-05
Pr,59,95,154,0.1091860441943601,0.008895713923530835,7.913372620930035e-05
Pr,59,96,155,0.10781068857975638,0.008766129997074046,7.684503512560142e-05
Pr,59,97,156,0.15301000745689647,0.012401818688768884,0.00015380510678909717
Pr,59,98,157,0.13535277456742018,0.010944377655944137,0.00011977940227592929
Nd,60,70,130,0.019270263408365997,0.0015845000295087175,2.5106403435131267e-06
Nd,60,71,131,0.08974082514762276,0.007385943170461928,5.45521565172932e-05
Nd,60,72,132,0.09442460842701253,0.007796460888760848,6.078480238997759e-05
Nd,60,73,133,0.13186430885369743,0.01089493512268902,0.00011869961132760281
Nd,60,74,134,0.11217111555639225,0.009293981638331061,8.637809469363492e-05
Nd,60,75,135,0.12734304674584254,0.01055438731321523,0.0001113950915573586
Nd,60,76,136,0.08560746051670153,0.007112706729177631,5.0590597015288757e-05
Nd,60,77,137,0.06807357822078347,0.005656634703887775,3.199751617322754e-05
Nd,60,78,138,0.02721948493294107,0.0022661567482398226,5.135466407592887e-06
Nd,60,79,139,0.0021599562520423425,0.00017978750528691023,3.232354705729078e-08
Nd,60,80,140,0.07091702786740427,0.005912965336426268,3.496315906977861e-05
Nd,60,81,141,0.13678466535897388,0.011401695903062503,0.00012999866946591227
Nd,60,82,142,0.20586870981425223,0.017181866340397534,0.00029521653093928576
Nd,60,83,143,0.1530986641226624,0.012753867833181332,0.00016266114470625748
Nd,60,84,144,0.09450516436142188,0.007869372928935192,6.192703029465805e-05
Nd,60,85,145,0.051029437582993054,0.004240132057201862,1.7978719862510895e-05
Nd,60,86,146,0.011748294426107411,0.0009755892598128924,9.517744038622672e-07
Nd,60,87,147,0.032212124106000356,0.0026683246720811127,7.119956555636778e-06
Nd,60,88,148,0.05274453980287645,0.004365759339275854,1.9059854608474342e-05
Nd,60,89,149,0.08174718397469068,0.006748592749366011,4.55435040967955e-05
Nd,60,90,150,0.06328020709355105,0.005220350612265889,2.7252060514984844e-05
Nd,60,91,151,0.035017875399307244,0.0028820671293594557,8.306310938134254e-06
Nd,60,92,152,0.008450807671743044,0.0006949950820871464,4.830181641253194e-07
Nd,60,93,153,0.061040133577785156,0.00500808854478052,2.5080950872361867e-05
Nd,60,94,154,0.059445931599049484,0.004870018242341345,2.3717077680737483e-05
Nd,60,95,155,0.10374890495055761,0.008476601968620656,7.185278093442359e-05
Nd,60,96,156,0.10622956281543426,0.008664429982749411,7.507234692596696e-05
Nd,60,97,157,0.14634895848350832,0.011901341852988523,0.0001416419379016963
Nd,60,98,158,0.1325379924490945,0.010755395661849576,0.00011567853584293269
Nd,60,99,159,0.16828811536132823,0.013612526771884959,0.00018530088511528473
Nd,60,100,160,0.15577467632281974,0.012570963727410955,0.00015802912903588193
Pm,61,72,133,0.06370457471646966,0.005226504294435941,2.7316347139757333e-05
Pm,61,73,134,0.09654977623060038,0.007930031968944817,6.288540702848682e-05
Pm,61,74,135,0.11338045918966805,0.009338914066043813,8.721531593295098e-05
Pm,61,75,136,0.11508061843420153,0.009486924763548288,9.000174146922573e-05
Pm,61,76,137,0.11438137429599829,0.00945207826711325,8.934178356763463e-05
Pm,61,77,138,0.09021858962287377,0.007459593987761082,5.564554246224128e-05
Pm,61,78,139,0.0683096280417286,0.005659826541851487,3.203363648384656e-05
Pm,61,79,140,0.009891299945744664,0.0008198993283681233,6.722349086584997e-07
Pm,61,80,141,0.03348527860418697,0.0027805976115509168,7.731723077362664e-06
Pm,61,81,142,0.1259550617813194,0.010462657097548345,0.00010946719354087875
Pm,61,82,143,0.1696808480114155,0.014113601756214678,0.00019919375453302603
Pm,61,83,144,0.12051472997567902,0.010009106132713441,0.00010018220557592182
Pm,61,84,145,0.04172657638665932,0.0034644150576728094,1.2002171691830095e-05
Pm,61,85,146,0.010662253155654321,0.0008837573792987996,7.810271054650824e-07
Pm,61,86,147,0.04906955357344181,0.004065103964206784,1.652507023980971e-05
Pm,61,87,148,0.07198457043036026,0.005951848623956479,3.542450204249264e-05
Pm,61,88,149,0.12506019201061472,0.010331882404630122,0.0001067477940231055
Pm,61,89,150,0.1357786581165974,0.011193337990148322,0.0001252908153616977
Pm,61,90,151,0.10511390649005554,0.00866272325901285,7.504277426224222e-05
Pm,61,91,152,0.055574134360452956,0.004571600149846589,2.089952793007735e-05
Pm,61,92,153,0.023638011798854157,0.0019433172579699232,3.776481965123741e-06
Pm,61,93,154,0.036984493442164625,0.0030344730208131665,9.208026514042984e-06
Pm,61,94,155,0.04334172066384291,0.0035519830367043426,1.2616583493035402e-05
Pm,61,95,156,0.10261768668744203,0.008390767375823671,7.040497715518686e-05
Pm,61,96,157,0.09670198404427043,0.007894890968866974,6.232930341029731e-05
Pm,61,97,158,0.15162179855596108,0.012347112230566282,0.00015245118043419946
Pm,61,98,159,0.12189804570762856,0.009906483639293029,9.813841809558046e-05
Pm,61,99,160,0.16770984580751824,0.01359060181337668,0.00018470445764975747
Pm,61,100,161,0.1462867322987174,0.011828741809079446,0.00013991913278586408
Sm,62,73,135,0.04190345272562171,0.0034267080640226766,1.174232815603804e-05
Sm,62,74,136,0.0342203339750524,0.0028080920320139313,7.88538086026013e-06
Sm,62,75,137,0.06390004692139123,0.005248464029213196,2.754637466594481e-05
Sm,62,76,138,0.04316343924362988,0.0035557733061946095,1.2643523805046144e-05
Sm,62,77,139,0.04875563910481791,0.004018965653342477,1.615208492274652e-05
Sm,62,78,140,0.016489201942491594,0.00136263814934523,1.8567827260509933e-06
Sm,62,79,141,0.01028822916686577,0.0008504091790602075,7.231957718298561e-07
Sm,62,80,142,0.06512577907765885,0.005396283434787819,2.9119874908565416e-05
Sm,62,81,143,0.1193603661985309,0.009892804983202552,9.786759043567726e-05
Sm,62,82,144,0.18606796424979463,0.015450488333817347,0.00023871758975342594
Sm,62,83,145,0.12661763695590217,0.010500418232604503,0.00011025878305961307
Sm,62,84,146,0.06039813261659198,0.005009335414269955,2.5093441292659145e-05
Sm,62,85,147,0.007493668060729369,0.0006205186841210519,3.850434373433218e-07
Sm,62,86,148,0.040227542761261816,0.0033306927446403733,1.1093514159200023e-05
Sm,62,87,149,0.09291809448233783,0.007678257282512035,5.895563489644911e-05
Sm,62,88,150,0.11458231906303794,0.009466359798556923,8.961196783573466e-05
Sm,62,89,151,0.15304854506395868,0.01261728149720831,0.00015919579237979518
Sm,62,90,152,0.11693538427136546,0.009640228502654224,9.293400558338692e-05
Sm,62,91,153,0.09972363567115974,0.008205796558117484,6.733509715321275e-05
Sm,62,92,154,0.05359582417941441,0.004409241576409428,1.9441411279137502e-05
Sm,62,93,155,0.009740650399250709,0.0007998267986710772,6.397229078724239e-07
Sm,62,94,156,0.010760866741041793,0.000882929697189283,7.795648501787591e-07
Sm,62,95,157,0.05174168542098204,0.00423612500357784,1.7944755045937353e-05
Sm,62,96,158,0.05628300099364655,0.004602434061478533,2.1182399290257784e-05
Sm,62,97,159,0.09789599528856319,0.007985862193512716,6.377399497377573e-05
Sm,62,98,160,0.08932348856382245,0.007275055052003765,5.29264260096855e-05
Sm,62,99,161,0.11864419235136832,0.009636330896050538,9.285887313817816e-05
Sm,62,100,162,0.11378081664640868,0.009224864476315986,8.509812460639662e-05
Sm,62,101,163,0.1526982990160376,0.012344382902744755,0.000152383789249577
Sm,62,102,164,0.1456781148860207,0.011752990254185747,0.00013813277991498514
Eu,63,74,137,0.021648684294903693,0.0017644919901851353,3.1134319834274994e-06
Eu,63,75,138,0.048136871798046335,0.003928749085549299,1.5435069377204452e-05
Eu,63,76,139,0.04808751266398085,0.003937029829190308,1.550020387593427e-05
Eu,63,77,140,0.02523522681885404,0.0020687165165540478,4.279588025863513e-06
Eu,63,78,141,0.03687077757487445,0.003029924468766154,9.180442286427861e-06
Eu,63,79,142,0.015014265727986364,0.0012351329552764412,1.5255534172099153e-06
Eu,63,80,143,0.04941508122528088,0.004074677514143588,1.6602996844267367e-05
Eu,63,81,144,0.14356947786085753,0.011850475087804568,0.0001404337598066767
Eu,63,82,145,0.1737448884511706,0.014367441582001206,0.0002064233776122173
Eu,63,83,146,0.12104849034998962,0.010000944807082135,0.00010001889703430312
Eu,63,84,147,0.032906514360022676,0.0027192432729048477,7.394283977238268e-06
Eu,63,85,148,0.009194550373791558,0.0007589012239073156,5.759310676480216e-07
Eu,63,86,149,0.0787202192970348,0.006497217383003573,4.22138337220038e-05
Eu,63,87,150,0.11463458093857705,0.009447434858124382,8.925402539850365e-05
Eu,63,88,151,0.1677769007014855,0.01382364184394369,0.00019109307382963092
Eu,63,89,152,0.17639241643501627,0.014511072777150247,0.00021057123314375097
Eu,63,90,153,0.14355302510212975,0.011812549355662227,0.0001395363222799561
Eu,63,91,154,0.10757085916614907,0.008839205713966791,7.813155765382317e-05
Eu,63,92,155,0.07292641863338109,0.005992127537508551,3.5905592425768296e-05
Eu,63,93,156,0.013815167465036275,0.0011334818823485193,1.2847811776123425e-06
Eu,63,94,157,0.002436109463436618,0.00019975604288013926,3.990247666713204e-08
Eu,63,95,158,0.05133965985268709,0.004202218927293444,1.7658643912903262e-05
Eu,63,96,159,0.04669809387194944,0.003818362434552469,1.457989168160146e-05
Eu,63,97,160,0.10130985290027957,0.0082669883458113,6.834309630977985e-05
Eu,63,98,161,0.08973923832992325,0.007312833481050163,5.347753352156824e-05
Eu,63,99,162,0.13223768433871871,0.01075034096526295,0.00011556983086941074
Eu,63,100,163,0.11498050707680299,0.009331837731000547,8.708319543772544e-05
Eu,63,101,164,0.1631487057678858,0.013207489098039815,0.00017443776827484058
Eu,63,102,165,0.1462912356316426,0.01182040922710037,0.00013972207429611958
Gd,64,76,140,0.03988523178620622,0.003252630960053793,1.0579608162300459e-05
Gd,64,77,141,0.017057176190878334,0.0013926517424263096,1.9394788756830363e-06
Gd,64,78,142,0.04246653185999936,0.0034781180558542957,1.2097305210459665e-05
Gd,64,79,143,0.052917182837961214,0.004338319349034947,1.8821014774211007e-05
Gd,64,80,144,0.10717194200167589,0.008811610839117634,7.764448558005538e-05
Gd,64,81,145,0.1528042751252478,0.012574185105854951,0.0001581101310763045
Gd,64,82,146,0.21903204248839656,0.018069064115387334,0.0003264910780059783
Gd,64,83,147,0.1491382725065322,0.012293969802138704,0.00015114169349589838
Gd,64,84,148,0.07283569307880604,0.006007735460825003,3.6092885367254215e-05
Gd,64,85,149,0.010996284693862816,0.0009060372938858308,8.209035779119593e-07
Gd,64,86,150,0.04571785163999081,0.0037683443482166012,1.4200419126736001e-05
Gd,64,87,151,0.10312669547706328,0.008488404299223262,7.205300754707196e-05
Gd,64,88,152,0.12995536126505383,0.010699750172522116,0.00011448465375438705
Gd,64,89,153,0.17015765762808363,0.013987675650609432,0.00019565507010665202
Gd,64,90,154,0.13610105743146023,0.01119403922721851,0.0001253065142205068
Gd,64,91,155,0.1268573826275045,0.010419119179806202,0.00010855804448300547
Gd,64,92,156,0.08728891762319373,0.0071710685335943936,5.142422391350764e-05
Gd,64,93,157,0.05182237385625113,0.004251252170508479,1.8073145017253056e-05
Gd,64,94,158,0.026871964581150598,0.0022039909446966988,4.857576084305047e-06
Gd,64,95,159,0.006771009379317028,0.0005543843624096212,3.073420212843222e-07
Gd,64,96,160,0.025030337432434675,0.0020482367922838307,4.195273957265157e-06
Gd,64,97,161,0.06411443084082023,0.005236349564079035,2.7419356757230697e-05
Gd,64,98,162,0.06569285200864658,0.0053599042988192735,2.8728574092501328e-05
Gd,64,99,163,0.09795738227853458,0.00797447147528274,6.359219531009809e-05
Gd,64,100,164,0.09245303687692585,0.007516429864127261,5.6496717902344155e-05
Gd,64,101,165,0.13056421327325937,0.010589335834797708,0.00011213403342213087
Gd,64,102,166,0.11782370194706761,0.009540451428220464,9.10202134542339e-05
Gd,64,103,167,0.14954255363562916,0.012076372923058187,0.00014583878297677296
Tb,65,75,140,0.07038132230258229,0.005678838890434079,3.2249211143506564e-05
Tb,65,76,141,0.040460995674005976,0.0032763194545246677,1.0734269168096816e-05
Tb,65,77,142,0.035051760285349176,0.0028432263396869217,8.083936018689491e-06
Tb,65,78,143,0.039511483299289156,0.003215530487883811,1.0339636318510299e-05
Tb,65,79,144,0.07613215692669857,0.006205751143310678,3.851134725270179e-05
Tb,65,80,145,0.14212988174623714,0.011624148804179057,0.00013512083542169742
Tb,65,81,146,0.17341100737396198,0.014197414781531137,0.00020156658647883883
Tb,65,82,147,0.1950765177138146,0.016009198271831337,0.0002562944293068075
Tb,65,83,148,0.13898783584815805,0.011403007786972452,0.00013002858658975439
Tb,65,84,149,0.037634302785854966,0.003089706748161447,9.546287789634385e-06
Tb,65,85,150,0.009214740644307285,0.0007561929105310838,5.718277179374717e-07
Tb,65,86,151,0.0846056183738179,0.006945168863044415,4.823537053620166e-05
Tb,65,87,152,0.11572951910575209,0.009492143489579163,9.010078802676009e-05
Tb,65,88,153,0.16303952798331084,0.013377475442952758,0.00017895684922680408
Tb,65,89,154,0.1769721461486797,0.014505822280808545,0.0002104188800424016
Tb,65,90,155,0.14779622032232542,0.012123601725566147,0.00014698171880015044
Tb,65,91,156,0.12742264668622486,0.010441829085747756,0.00010903179465596781
Tb,65,92,157,0.09721792777160694,0.007970063379302061,6.35219102700918e-05
Tb,65,93,158,0.054989036742492794,0.004503137781783906,2.0278249881729676e-05
Tb,65,94,159,0.03977226246350727,0.0032568720229182446,1.0607215373667578e-05
Tb,65,95,160,0.001985520479942334,0.00016236529393864885,2.636248867578384e-08
Tb,65,96,161,0.014787228203475406,0.0012087791451325103,1.4611470217072823e-06
Tb,65,97,162,0.09408075626906512,0.0076808256662310725,5.8995082915034e-05
Tb,65,98,163,0.06771742521186006,0.005522784135589376,3.050114460831769e-05
Tb,65,99,164,0.10628722668130376,0.008651706275948357,7.485202148528418e-05
Tb,65,100,165,0.09128074016235327,0.007421421659131511,5.507749944262631e-05
Tb,65,101,166,0.134965968747955,0.010950090018631897,0.0001199044714161419
Tb,65,102,167,0.11695028645811703,0.009474658456735341,8.97691528717865e-05
Tb,65,103,168,0.1623333614911824,0.013121077695942063,0.00017216267990294827
Dy,66,77,143,0.12687113398878672,0.010244910930682138,0.00010495819997761037
Dy,66,78,144,0.1461292780978877,0.011844640444833132,0.0001402955072673768
Dy,66,79,145,0.12760718352320474,0.010357732676961717,0.00010728262620740054
Dy,66,80,146,0.18693057335470478,0.015227575363160994,0.0002318790514407477
Dy,66,81,147,0.21119674706912653,0.017226828681975448,0.00029676362643813196
Dy,66,82,148,0.26027714992169565,0.021293125277118463,0.0004533971840670612
Dy,66,83,149,0.17857583328171003,0.014605890979821012,0.00021333205131441682
Dy,66,84,150,0.10359922894012741,0.008483895738754299,7.197648690605335e-05
Dy,66,85,151,0.032940381626826734,0.002696064464590364,7.2687635972269275e-06
Dy,66,86,152,0.019448139265468165,0.0015933699275123558,2.53882772590073e-06
Dy,66,87,153,0.08331732054184607,0.0068201487326966515,4.6514428736103744e-05
Dy,66,88,154,0.10482043109273254,0.008588074710090154,7.375502722609009e-05
Dy,66,89,155,0.15168174084762678,0.012414175174784603,0.00015411174527023833
Dy,66,90,156,0.12630143161080026,0.01034716470960717,0.00010706381752774005
Dy,66,91,157,0.12741188453991076,0.010428189669264398,0.00010874713977815272
Dy,66,92,158,0.09808366354189353,0.008033179356676357,6.453197057653116e-05
Dy,66,93,159,0.07681038986837714,0.0062843067214295445,3.949251096900455e-05
Dy,66,94,160,0.05164545315542489,0.0042266910517483325,1.7864917246929425e-05
Dy,66,95,161,0.028190267751008958,0.002304077775788116,5.308774396880712e-06
Dy,66,96,162,0.0008462286452666218,6.916612174912018e-05,4.783952397814115e-09
Dy,66,97,163,0.03816537796050727,0.0031149757119202093,9.703073685852814e-06
Dy,66,98,164,0.05454812130966153,0.004450424609999004,1.980627920928479e-05
Dy,66,99,165,0.080093813189192,0.006522766700101101,4.254648542394781e-05
Dy,66,100,166,0.07925892994752776,0.006449520500021677,4.1596314680199866e-05
Dy,66,101,167,0.10824519902032216,0.008790460769787956,7.727220054518106e-05
Dy,66,102,168,0.11081486804560312,0.00898988863895589,8.081809774082818e-05
Dy,66,103,169,0.1442833624256819,0.011679387002654806,0.00013640808075778203
Ho,67,77,144,0.168837088005512,0.013535834299236882,0.00018321881017639762
Ho,67,78,145,0.16598627400236576,0.01335953672420942,0.00017847722148550015
Ho,67,79,146,0.1539909924406152,0.012416667302634465,0.00015417362690431184
Ho,67,80,147,0.2003865169917574,0.01621936103257582,0.0002630676723050389
Ho,67,81,148,0.24379982611968418,0.01976967840868049,0.0003908401843826476
Ho,67,82,149,0.26285035928256323,0.02137828998886704,0.00045703128284809265
Ho,67,83,150,0.19020461301163408,0.015472845315821715,0.000239408942167346
Ho,67,84,151,0.09211922027931636,0.007503595683683528,5.6303948184194076e-05
Ho,67,85,152,0.03695294700913839,0.0030097877128660855,9.058822076519661e-06
Ho,67,86,153,0.03927566853032476,0.0032023955198372533,1.0255337065473712e-05
Ho,67,87,154,0.08228975524088104,0.006707176679711324,4.498621901286342e-05
Ho,67,88,155,0.11837598069400784,0.009658539527464427,9.328738580359276e-05
Ho,67,89,156,0.13364686972125922,0.010899474234371098,0.00011879853858571944
Ho,67,90,157,0.1403483810127098,0.011456831040394633,0.00013125897748814998
Ho,67,91,158,0.13153271033505606,0.01073105789666684,0.00011515560358161575
Ho,67,92,159,0.11492954339532958,0.00938411973312192,8.806170316556822e-05
Ho,67,93,160,0.09629675381883564,0.00785646734225054,6.172407909984925e-05
Ho,67,94,161,0.07187724721162554,0.005867421198683331,3.442663152275854e-05
Ho,67,95,162,0.03789998161311461,0.0030908998758736317,9.553662042675631e-06
Ho,67,96,163,0.018307709173294127,0.0014933537957215748,2.2301055591960348e-06
Ho,67,97,164,0.027001709291765947,0.0022000785897837716,4.840345801224949e-06
Ho,67,98,165,0.04495506743993183,0.0036624709577086634,1.3413693516059413e-05
Ho,67,99,166,0.08632489940360688,0.0070229564072121775,4.9321916697602576e-05
Ho,67,100,167,0.0804708431124096,0.006542579862225395,4.280535125359727e-05
Ho,67,101,168,0.11990935354564329,0.00973280972306334,9.47275851053563e-05
Ho,67,102,169,0.10707982359719369,0.008683169499146715,7.53974325509118e-05
Ho,67,103,170,0.14767649889048534,0.011952625994901211,0.00014286526817398817
Ho,67,104,171,0.12823389909991006,0.010365918160552212,0.00010745225931126616
Er,68,78,146,0.29115076688657254,0.023322669157596287,0.0005439468966346932
Er,68,79,147,0.26197667972384303,0.02102749532363113,0.000442155559585329
Er,68,80,148,0.30740226145902394,0.02477567670424108,0.000613834156153074
Er,68,81,149,0.3228996470209287,0.026074003775296006,0.0006798536728741504
Er,68,82,150,0.3486148664526496,0.02824546046236165,0.0007978060367308351
Er,68,83,151,0.25826470818347064,0.020932024794237947,0.00043814966198659215
Er,68,84,152,0.17765233543512493,0.014424212232366784,0.00020805789852435956
Er,68,85,153,0.09340505753614264,0.007583384195623211,5.750771585842789e-05
Er,68,86,154,0.04881653545217349,0.003969951974973185,1.576051868359349e-05
Er,68,87,155,0.023065472759843074,0.0018750947836085885,3.5159804475161393e-06
Er,68,88,156,0.03778301940664254,0.0030762588308430594,9.463368394339906e-06
Er,68,89,157,0.10259712432765897,0.008347687492694433,6.968388647568708e-05
Er,68,90,158,0.08819827637706011,0.0071863311744611025,5.164335574903149e-05
Er,68,91,159,0.11239180693479683,0.009151811058000447,8.375564564133927e-05
Er,68,92,160,0.09262372732978222,0.007550428480090687,5.700897023296457e-05
Er,68,93,161,0.09221430937371887,0.007511651123550678,5.642490260194016e-05
Er,68,94,162,0.06741020496058499,0.005495546785388328,3.0201034470391982e-05
Er,68,95,163,0.05823518261643233,0.004743104387339159,2.2497039229195977e-05
Er,68,96,164,0.028856546773805426,0.002351525508197838,5.529672215705101e-06
Er,68,97,165,0.00863600981235471,0.0007029655680472757,4.94160589860029e-07
Er,68,98,166,0.022936577687760945,0.0018674842053805207,3.487497257345715e-06
Er,68,99,167,0.05583329538375576,0.004540215734040842,2.0613558911632024e-05
Er,68,100,168,0.0642648611223642,0.005224469530523024,2.7295081875363465e-05
Er,68,101,169,0.09265219144104905,0.007520585606140884,5.655920785929344e-05
Er,68,102,170,0.09131836805307346,0.007407703005513966,5.487406381790064e-05
Er,68,103,171,0.1224677886911823,0.0099171236018325,9.834934053402322e-05
Er,68,104,172,0.117264429048942,0.009487167465525914,9.00063465189334e-05
Tm,69,78,147,0.3319654849194913,0.02638733155513684,0.0006962912666007204
Tm,69,79,148,0.31435912886071127,0.025049710641216194,0.0006274880032086598
Tm,69,82,151,0.37668366244046575,0.030323251796247064,0.0009194995994986008
Tm,69,83,152,0.2992851026122054,0.024111720830184424,0.0005813750813927495
Tm,69,84,153,0.1921421932363514,0.015508290413684733,0.0002405070715551858
Tm,69,85,154,0.11922816327052242,0.009626731089323215,9.267395146614213e-05
Tm,69,86,155,0.052401854918565874,0.004238459056788102,1.7964535176069086e-05
Tm,69,87,156,0.0014596843486620293,0.00011808267177926268,1.394351737452908e-08
Tm,69,88,157,0.04957346752068936,0.004016159026159372,1.6129533323401393e-05
Tm,69,89,158,0.07850740493258211,0.006360041417353912,4.045012683045716e-05
Tm,69,90,159,0.09145451560553698,0.007419480696059466,5.504869379919906e-05
Tm,69,91,160,0.10453341964543506,0.008478509562745984,7.18851244055751e-05
Tm,69,92,161,0.10225573748448187,0.008303667550388028,6.895089478736711e-05
Tm,69,93,162,0.09292460736050381,0.007543235661048087,5.690040423810757e-05
Tm,69,94,163,0.0832097829949795,0.006760776062931129,4.5708092973102534e-05
Tm,69,95,164,0.07194388322594232,0.0058415939604472555,3.412421999873385e-05
Tm,69,96,165,0.04750501073432729,0.003860042877168013,1.4899931013575511e-05
Tm,69,97,166,0.02264437899973761,0.0018384825706529995,3.3800181625948613e-06
Tm,69,98,167,0.004946313322026703,0.0004017683852364229,1.614178353754827e-07
Tm,69,99,168,0.04464647058497338,0.0036230394790788267,1.3126415066963777e-05
Tm,69,100,169,0.050138027787067496,0.004068435323649311,1.6552165982717473e-05
Tm,69,101,170,0.09895262740109655,0.008020619463174228,6.433033657304923e-05
Tm,69,102,171,0.0925430505691122,0.007497739028588413,5.621609054081792e-05
Tm,69,103,172,0.14157101375192072,0.011454562679229952,0.00013120700617240766
Tm,69,104,173,0.1237002551133799,0.01000050172664757,0.00010001003478468104
Tm,69,105,174,0.15808964252822907,0.012758850984608827,0.00016278827844745363
Tm,69,106,175,0.13499252308312643,0.010882783083360437,0.0001184349676394761
Tm,69,107,176,0.15475480994908036,0.012450212332742794,0.00015500778713038076
Yb,70,81,151,0.4803538411135108,0.038350276689715024,0.0014707437221776994
Yb,70,82,152,0.5001810357556927,0.04009169630712606,0.001607344112782825
Yb,70,84,154,0.29647534975421386,0.023836440827979644,0.0005681759113457749
Yb,70,85,155,0.20519125262900687,0.016505221993725172,0.00027242235306214915
Yb,70,86,156,0.15643886976364527,0.012611649102694855,0.00015905369308950396
Yb,70,87,157,0.07438095644508941,0.005997154359205226,3.596586040813424e-05
Yb,70,88,158,0.053494821955680734,0.004321953601948536,1.8679282937395926e-05
Yb,70,89,159,0.014768783439747133,0.0011930286473020857,1.4233173532834443e-06
Yb,70,90,160,0.017126536633301798,0.001385975492743441,1.9209280664854236e-06
Yb,70,91,161,0.059999243783955186,0.0048541704792022244,2.3562971041158353e-05
Yb,70,92,162,0.05238408205119739,0.004244437692097591,1.8015251322098728e-05
Yb,70,93,163,0.07553633873508299,0.00611776882250048,3.742709536555891e-05
Yb,70,94,164,0.05414595929066446,0.004390920490465078,1.928018275358608e-05
Yb,70,95,165,0.05885694262328155,0.0047702609696518294,2.275538971858361e-05
Yb,70,96,166,0.03671337407056682,0.0029783574557047388,8.870613133952004e-06
Yb,70,97,167,0.03190350035919345,0.0025861621841869464,6.688234842918598e-06
Yb,70,98,168,0.0020088032416521366,0.00016295184901515825,2.655330509745893e-08
Yb,70,99,169,0.017248628520531405,0.001397918651663943,1.9541765566699365e-06
Yb,70,100,170,0.032267634184070214,0.002615811291796888,6.8424687142921035e-06
Yb,70,101,171,0.060882142707482545,0.004930164440816398,2.4306521413490466e-05
