68,112
67,113
72,109
71,110
70,111
69,112
68,113
73,109
72,110
71,111
70,112
69,113
73,110
72,111
71,112
70,113
74,110
73,111
72,112
71,113
70,114
74,111
73,112
72,113
71,114
75,111
74,112
73,113
72,114
75,112
74,113
73,114
72,115
76,112
75,113
74,114
73,115
76,113
75,114
74,115
73,116
77,113
76,114
75,115
74,116
77,114
76,115
75,116
74,117
77,115
76,116
75,117
77,116
76,117
75,118
77,117
76,118
77,118
